,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
679,151,Cedi Osman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,152,Mychal Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,153,Rodney Hood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,154,Dejounte Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,155,Ish Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,156,Cameron Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,157,Jeff Teague,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,158,Steven Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,159,Rudy Gay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,160,Dario Saric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,161,OG Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,162,Jae Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,163,Cam Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,164,D.J. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,165,Danuel House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,166,Troy Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,167,Gary Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,168,Garrett Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,169,Shabazz Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,170,Thaddeus Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,171,Doug McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,172,Langston Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,173,Malik Monk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,174,Bobby Portis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,175,Josh Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,176,Larry Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,177,Ben McLemore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,178,Elfrid Payton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,179,Kevin Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,180,Tomas Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,181,Joe Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,182,Furkan Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,183,Frank Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,184,Mitchell Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,185,Markieff Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,186,Dorian Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,187,Aaron Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,188,Jeff Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,189,Shake Milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,190,Dwight Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,191,George Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,192,Kentavious Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,193,Michael Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,194,Marquese Chriss,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,195,Landry Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,196,Daniel Theis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,197,Donte DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,198,Jarrett Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,199,Mikal Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,200,Jake Layman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,201,Maxi Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,202,Keldon Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,203,Monte Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,204,Derrick Favors,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,204,Josh Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,204,Svi Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,207,Naz Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,208,Bruce Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,209,Gary Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,210,Cameron Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,211,Jordan Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,212,Kent Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,213,Austin Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,214,Moritz Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,215,Grayson Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,216,Avery Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,217,Josh Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,218,Derrick Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,219,James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,220,Jeremy Pargo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,221,E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,222,DeAndre Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,223,Ivica Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,224,Anfernee Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,225,Justin Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,226,Kelly Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,227,Jalen Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,228,Jahlil Okafor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,229,Enes Kanter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,230,Reggie Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,231,Danny Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,232,Tony Snell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,233,Draymond Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,234,Sindarius Thornwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,235,Trevor Ariza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,236,Alex Len,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,237,Patrick Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,238,Chandler Hutchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,239,Timothe Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,240,J.J. Barea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,241,Jordan McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,242,De'Anthony Melton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,243,Omari Spellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,244,Terence Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,245,Marc Gasol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,246,Dwight Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,247,Ian Mahinmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,248,Tyus Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,249,Ky Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,250,Bismack Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,251,Jaxson Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,252,Wesley Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,253,Gorgui Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,254,Trey Burke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,255,Nerlens Noel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,256,Brandon Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,257,Emmanuel Mudiay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,258,Kris Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,259,Willie Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,260,Michael Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,261,Mason Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,262,Rajon Rondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,263,Jeremiah Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,264,Tyler Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,265,Zach Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,266,Rondae Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,267,P.J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,268,Hamidou Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,269,Delon Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,270,Frank Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,271,Harry Giles III,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,272,Brad Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,273,Denzel Valentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,274,JaMychal Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,275,Luguentz Dort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,276,Damyean Dotson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,276,Dragan Bender,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,278,Kyle Korver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,279,Chris Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,280,Nicolo Melli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,281,James Ennis III,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,282,Ersan Ilyasova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,283,Boban Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,284,JaVale McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,285,Keita Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,286,T.J. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,287,Allonzo Trier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,288,Kevin Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,289,Trey Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,290,CJ Miles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,291,Sekou Doumbouya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,292,Lonnie Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,293,Cory Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,294,Kelan Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,295,Royce O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,296,Marco Belinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,297,Frank Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,298,Abdel Nader,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,299,Frank Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,300,Caleb Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,301,Willy Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,302,Taj Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,303,Brandon Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,303,Meyers Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,305,Devontae Cacok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,305,Dusty Hannahs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,305,Eric Mika,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,305,Juancho Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,305,Mike Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,310,Luke Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,311,Georges Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,312,Marvin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,313,Wilson Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,314,Kyle Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,315,Dewayne Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,316,PJ Dozier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,317,DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,318,Anzejs Pasecniks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,319,Wes Iwundu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,320,Maurice Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,321,Skal Labissiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,322,Dwayne Bacon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,323,Bol Bol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,324,Nickeil Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,325,Talen Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,326,Jakob Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,327,Darius Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,328,Damian Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,329,Jalen McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,330,Justin Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,331,John Henson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,332,Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,333,Solomon Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,334,Alex Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,335,Garrison Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,336,Torrey Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,337,Robin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,338,Pat Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,339,Mo Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,340,Luka Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,341,Juan Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,342,David Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,343,Robert Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,344,Daniel Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,345,Sterling Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,346,Raul Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,347,Quinn Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,348,Wayne Ellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,349,Chris Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,350,Jerome Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,351,Isaac Bonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,351,Jamal Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,351,Kadeem Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,354,Vince Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,355,Cody Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,356,Patrick Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,357,Jevon Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,358,Matt Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,359,Tony Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,360,Edmond Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,361,Chris Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,362,Drew Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,363,Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,364,Mario Hezonja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,365,Mike Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,366,Dzanan Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,367,Justin Wright-Foreman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,368,Matisse Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,369,Thon Maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,370,Cheick Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,371,Isaiah Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,372,Allen Crabbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,373,Patrick McCaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,374,JaKarr Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,375,Rodions Kurucs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,376,Andre Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,377,Alfonzo McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,378,Dante Exum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,379,Jerian Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,379,Ryan Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,381,Courtney Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,382,Treveon Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,383,Khem Birch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,384,Jacob Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,385,Nicolas Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,386,Ante Zizic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,387,Yogi Ferrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,388,Al-Farouq Aminu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,388,Donta Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,390,Bruno Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,391,Troy Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,392,Alen Smailagic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,393,Ryan Broekhoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,394,Iman Shumpert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,395,Elie Okobo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,396,Marko Guduric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,397,Terrance Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,398,Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,399,Gary Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,400,DaQuan Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,401,Jaylen Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,402,Gary Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,403,Noah Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,404,Anthony Tolliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,404,Theo Pinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,404,Tremont Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,407,DeMarre Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,408,D.J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,409,Tim Frazier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,410,Nicolas Batum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,411,Nassir Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,412,Kyle O'Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,413,Mfiondu Kabengele,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,413,Miye Oni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,415,Kenrich Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,416,Grant Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,417,Lance Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,418,Semi Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,419,Kevon Looney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,420,Javonte Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,421,Rodney McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,422,Ty Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,423,Tacko Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,424,Carsen Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,425,Evan Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,426,Amir Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,426,Chimezie Metu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,428,Jordan Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,429,Goga Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,430,Matthew Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,431,Paul Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,431,Rayjon Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,433,Chris Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,434,Admiral Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,434,BJ Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,434,Bruno Caboclo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,434,Johnathan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,434,TJ Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,434,Udonis Haslem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,434,Zylan Cheatham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,441,Jaylen Hoard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,442,Adam Mokoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,443,Andre Roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,443,Tyrone Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,445,John Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,446,JR Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,447,Chandler Parsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,447,Joakim Noah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,447,Justin Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,447,Naz Mitrou-Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,451,Marial Shayok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,451,Thanasis Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,453,Jarrod Uthoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,454,Deonte Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,454,Jarrell Brantley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,456,Max Strus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,456,Ryan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,458,Justin James,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,459,Romeo Langford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,460,Gabe Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,461,Terance Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,462,Caleb Swanigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,463,Michael Kidd-Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,463,Stanley Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,465,Norvel Pelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,466,Dewan Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,467,Shamorie Ponds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,468,Thabo Sefolosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,469,Johnathan Motley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,470,Khyri Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,471,Melvin Frazier Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,472,Wenyen Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,473,Michael Frazier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,474,Derrick Walton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,475,Alize Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,475,Charles Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,475,Jalen Lecque,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,475,Josh Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,475,Louis King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,475,Malik Newman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,475,Yuta Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,475,Zach Norvell Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,483,Oshae Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,484,Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,485,Vic Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,486,Vincent Poirier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,487,Ed Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,488,Devon Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,489,Justin Patton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,490,Tyler Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
